order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_id,quantity,unit_price
3527621284,86636273,2024-07-21,2024-07-21 4:38:25,2024-07-21 04:35:25,on time,4854.45,cash,24006,2779,382511,2,702.54
3528007192,52279849,2023-07-11,2023-07-11 10:10:59,2023-07-11 10:12:59,on time,2411.61,card,53884,6512,243235,3,109.03
3528020011,33675108,2023-11-12,2023-11-12 12:01:12,2023-11-12 12:04:12,on time,934.98,cash,32566,9725,592784,2,280.35
3532186218,24456825,2023-08-08,2023-08-08 14:15:04,2023-08-08 14:16:04,on time,3201.86,cash,34900,9743,481843,3,297.68
3538455450,77345018,2024-09-05,2024-09-05 21:29:40,2024-09-05 21:28:40,on time,2447.04,upi,63154,8200,799688,3,309.62
3539286337,77559557,2023-04-25,2023-04-25 20:44:24,2023-04-25 20:39:24,on time,1463.8,wallet,94899,2463,684939,1,727.95
3540524256,28205701,2023-10-22,2023-10-22 9:31:12,2023-10-22 09:36:12,on time,1218.01,upi,39511,8385,349294,2,934.75
3542041943,55007963,2024-09-06,2024-09-06 1:23:42,2024-09-06 01:25:42,on time,209.59,wallet,91300,3295,313754,1,136.6
3545539999,49449238,2024-01-08,2024-01-08 16:10:54,2024-01-08 16:25:54,slightly delayed,3469.35,cash,56431,2915,287070,1,443.17
3547006553,56572297,2024-05-29,2024-05-29 22:21:17,2024-05-29 22:40:17,significantly delayed,5183.38,card,31328,8506,969851,1,340.66
3547439109,33481252,2023-04-13,2023-04-13 0:41:45,2023-04-13 00:39:45,on time,3176.34,cash,91588,7552,706112,3,478.79
3547873471,11478478,2024-10-08,2024-10-08 4:30:08,2024-10-08 04:35:08,on time,4304.12,cash,10442,606,880510,1,951.43
3554645781,26227445,2024-04-25,2024-04-25 15:15:42,2024-04-25 15:24:42,slightly delayed,2108.47,card,64263,2659,53833,3,134.69
3556497272,9347990,2024-10-18,2024-10-18 10:32:52,2024-10-18 10:35:52,on time,96.09,upi,79803,6798,880510,3,951.43
3559061334,79991320,2023-06-09,2023-06-09 13:38:53,2023-06-09 13:49:53,slightly delayed,3157.25,upi,57403,2144,706112,3,478.79
3559865135,66310963,2024-01-07,2024-01-07 15:21:40,2024-01-07 15:31:40,slightly delayed,2680.81,wallet,90401,4783,365132,3,229.38
3560026527,97174235,2024-06-09,2024-06-09 18:43:49,2024-06-09 19:07:49,significantly delayed,255.35,wallet,56514,2364,578097,2,267.61
3560549947,42465414,2024-07-21,2024-07-21 2:39:15,2024-07-21 02:47:15,slightly delayed,1973.85,card,87552,9599,913428,2,392.22
3560625119,82989313,2023-05-13,2023-05-13 20:04:58,2023-05-13 20:14:58,slightly delayed,2722.14,wallet,64562,683,679865,3,347.91
3560912801,20163931,2024-09-09,2024-09-09 0:07:45,2024-09-09 00:02:45,on time,1052.23,wallet,16585,9987,894539,3,445.48
3562901354,5039883,2024-05-06,2024-05-06 21:07:54,2024-05-06 21:07:54,on time,1897.97,cash,30335,7758,298985,2,183.76
3567610983,1816969,2023-08-19,2023-08-19 4:18:26,2023-08-19 04:35:26,significantly delayed,3657.49,cash,20825,9376,337168,2,545.49
3569283921,53636086,2023-10-27,2023-10-27 7:34:26,2023-10-27 07:33:26,on time,2602.63,upi,26141,1631,183929,3,738.74
3571922553,69364309,2024-01-04,2024-01-04 14:22:50,2024-01-04 14:26:50,on time,2999.67,cash,84788,6288,137909,3,864.3
3576529840,13383642,2024-07-15,2024-07-15 11:31:51,2024-07-15 11:37:51,slightly delayed,1697.53,upi,40696,6837,606256,2,369.28
3577900599,28286754,2024-02-02,2024-02-02 8:27:47,2024-02-02 08:22:47,on time,3491.53,upi,32303,2011,140489,1,650.2
3580010065,95590889,2023-05-09,2023-05-09 3:07:46,2023-05-09 03:12:46,on time,3658.91,upi,80806,4966,89084,3,598.83
3580915899,87954926,2023-10-23,2023-10-23 18:28:42,2023-10-23 18:23:42,on time,2660.98,upi,64163,7596,51036,1,931.61
3583323379,10418604,2024-04-03,2024-04-03 7:45:25,2024-04-03 07:45:25,on time,2297.51,cash,94205,8973,690565,1,951.27
3583522679,6668498,2023-09-06,2023-09-06 12:08:56,2023-09-06 12:09:56,on time,4148.39,wallet,68563,2279,712003,1,671.68
3584190892,60974181,2023-10-17,2023-10-17 4:41:37,2023-10-17 04:46:37,on time,160.07,upi,44526,7311,26060,3,342.94
3584794157,96253172,2024-04-04,2024-04-04 5:20:46,2024-04-04 05:18:46,on time,3902.46,wallet,9727,3719,951463,2,787.4
3585105627,41168392,2024-10-10,2024-10-10 3:56:05,2024-10-10 03:53:05,on time,2024.09,card,68268,9598,753354,1,423.56
3588229485,29973346,2024-08-01,2024-08-01 0:48:39,2024-08-01 01:09:39,significantly delayed,3644.32,wallet,49352,254,67197,3,552.2
3588296877,83404008,2024-08-13,2024-08-13 8:19:17,2024-08-13 08:44:17,significantly delayed,2748.08,card,73215,8424,757274,2,98.32
3589756658,17749347,2023-12-18,2023-12-18 9:17:42,2023-12-18 09:22:42,on time,3124.37,wallet,10246,7660,382511,3,702.54
3592747590,12755730,2024-04-24,2024-04-24 12:29:13,2024-04-24 12:58:13,significantly delayed,4217.22,upi,92032,5122,34200,1,319.8
3596318350,59398136,2024-10-13,2024-10-13 9:52:43,2024-10-13 09:55:43,on time,2579.76,cash,79071,6168,700048,2,141.28
3596900942,63349378,2023-11-03,2023-11-03 9:55:26,2023-11-03 10:08:26,slightly delayed,616.62,wallet,46019,8890,537274,2,702.71
3597752998,37759707,2024-04-03,2024-04-03 13:44:54,2024-04-03 13:44:54,on time,1565.04,card,71654,4606,376447,1,724.84
3598180305,75836905,2023-08-31,2023-08-31 8:58:45,2023-08-31 08:56:45,on time,1266.29,wallet,8123,5557,492958,1,84.2
3598818329,22293666,2023-07-29,2023-07-29 3:33:44,2023-07-29 03:34:44,on time,2790.82,upi,28683,7756,196719,2,217.5
3602554049,65815155,2023-07-28,2023-07-28 15:16:30,2023-07-28 15:35:30,significantly delayed,3310.35,wallet,77387,2038,818522,3,96.09
3603683788,31026200,2023-08-18,2023-08-18 9:57:35,2023-08-18 09:52:35,on time,3085.77,upi,64456,2472,478531,1,825.46
3604694195,34713143,2023-09-03,2023-09-03 16:41:20,2023-09-03 16:36:20,on time,2577.7,upi,6583,5553,52729,1,316.02
3604982656,59207798,2024-09-19,2024-09-19 17:23:31,2024-09-19 17:31:31,slightly delayed,563.45,card,87446,7282,968887,2,40.7
3605534244,57526322,2024-01-17,2024-01-17 12:28:12,2024-01-17 12:30:12,on time,3762.7,cash,94641,8847,373536,2,494.17
3606274277,98225598,2023-08-08,2023-08-08 10:57:04,2023-08-08 10:53:04,on time,3902.92,cash,83884,8765,992178,2,632.43
3606548818,85354059,2023-05-12,2023-05-12 5:08:09,2023-05-12 05:10:09,on time,740.18,wallet,90473,4891,448752,3,160.07
3610035622,20956158,2024-04-04,2024-04-04 3:46:32,2024-04-04 03:44:32,on time,622.81,card,94062,3119,561860,3,874.78
3612128358,8513589,2024-04-24,2024-04-24 23:29:39,2024-04-24 23:28:39,on time,1654.11,upi,63526,4147,4452,1,169.88
3615279775,61618079,2023-11-01,2023-11-01 18:41:36,2023-11-01 18:40:36,on time,2596.72,wallet,33091,7612,51036,1,931.61
3618712852,27049432,2023-10-14,2023-10-14 5:33:24,2023-10-14 05:34:24,on time,3254.15,wallet,68636,9081,970529,3,827.44
3620552357,82918668,2024-06-19,2024-06-19 3:05:22,2024-06-19 03:05:22,on time,1889.35,wallet,26110,7418,679865,1,347.91
3620570172,25829710,2024-04-16,2024-04-16 18:36:09,2024-04-16 19:03:09,significantly delayed,422.87,card,35025,7384,57405,1,607.67
3624765984,36400756,2023-12-11,2023-12-11 8:35:44,2023-12-11 08:30:44,on time,4517.75,card,26888,6689,689769,2,46.62
3624810422,42366724,2024-08-10,2024-08-10 1:25:44,2024-08-10 01:29:44,on time,864.3,cash,83193,9521,818522,1,96.09
3626113485,97286925,2024-03-26,2024-03-26 1:51:13,2024-03-26 01:47:13,on time,4059.84,cash,17386,3800,863930,2,242.57
3626990751,81940369,2023-05-10,2023-05-10 19:28:23,2023-05-10 19:43:23,slightly delayed,3325.83,card,41338,6025,171602,2,883.44
3629321763,79369660,2024-08-06,2024-08-06 19:03:52,2024-08-06 19:05:52,on time,2988.51,cash,93253,756,757274,3,98.32
3632715912,66135710,2024-08-18,2024-08-18 17:35:12,2024-08-18 17:40:12,on time,1892.3,upi,72130,2068,679321,3,738.46
3634813810,32527479,2024-08-12,2024-08-12 5:18:50,2024-08-12 05:45:50,significantly delayed,2780.54,wallet,73783,2310,9436,3,88.43
3640952655,50105174,2023-06-01,2023-06-01 16:48:24,2023-06-01 17:02:24,slightly delayed,1325.12,cash,15926,7623,954722,2,616.45
3643352219,97928781,2023-09-15,2023-09-15 9:53:26,2023-09-15 09:50:26,on time,3041.05,upi,94768,933,120532,3,697.53
3644704128,39717448,2024-06-01,2024-06-01 10:11:45,2024-06-01 10:07:45,on time,2294.34,wallet,83363,5017,186168,1,878.8
3654075570,81906973,2023-06-25,2023-06-25 0:42:19,2023-06-25 00:40:19,on time,2328.2,card,5013,7126,94225,1,77.11
3654462337,35826539,2023-09-23,2023-09-23 3:27:41,2023-09-23 03:36:41,slightly delayed,3741.32,card,60908,4221,659290,2,319.34
3656191983,59252433,2023-08-16,2023-08-16 23:21:52,2023-08-16 23:20:52,on time,3775.69,card,4230,7180,313754,3,136.6
3660010934,83577942,2024-01-31,2024-01-31 15:44:03,2024-01-31 15:49:03,on time,787.4,wallet,17404,4956,613942,3,545.0
3663827875,28499191,2023-11-02,2023-11-02 20:46:10,2023-11-02 21:10:10,significantly delayed,209.59,upi,25542,6347,604184,3,397.55
3665334102,51476157,2024-11-04,2024-11-04 1:28:31,2024-11-04 01:34:31,slightly delayed,5578.4,wallet,6292,1380,435929,3,856.89
3665443705,14330483,2024-08-09,2024-08-09 13:30:02,2024-08-09 13:42:02,slightly delayed,1238.18,upi,33503,9881,585299,2,799.46
3666182849,63793401,2024-11-03,2024-11-03 11:51:13,2024-11-03 11:55:13,on time,856.05,upi,43230,3345,51036,1,931.61
3667250123,7728406,2024-03-04,2024-03-04 6:27:23,2024-03-04 06:53:23,significantly delayed,715.72,cash,34707,6149,324809,3,608.0
3668515922,22321208,2023-08-23,2023-08-23 14:31:44,2023-08-23 14:45:44,slightly delayed,4229.93,upi,9368,6643,328457,3,858.57
3668828731,72889295,2024-08-10,2024-08-10 4:07:39,2024-08-10 04:03:39,on time,2975.38,card,65268,4173,34200,1,319.8
3669023899,81183415,2024-05-12,2024-05-12 9:53:26,2024-05-12 10:04:26,slightly delayed,4292.45,card,289,8930,707935,2,820.9
3672658084,48228547,2024-05-10,2024-05-10 14:07:48,2024-05-10 14:07:48,on time,895.36,upi,66143,4598,194682,3,912.29
3674118222,32868927,2024-07-25,2024-07-25 7:48:25,2024-07-25 07:54:25,slightly delayed,634.28,upi,34829,8436,839170,2,481.63
3675914158,89361574,2024-03-08,2024-03-08 6:23:12,2024-03-08 06:36:12,slightly delayed,2124.26,card,57846,5296,329351,1,310.87
3676517886,57505804,2024-06-08,2024-06-08 19:26:48,2024-06-08 19:38:48,slightly delayed,582.03,wallet,82211,3625,473647,3,43.05
3678525130,36428139,2023-03-20,2023-03-20 18:33:25,2023-03-20 18:35:25,on time,1650.3,upi,82096,2099,451812,1,530.85
3679730192,83404008,2023-07-05,2023-07-05 14:40:32,2023-07-05 14:35:32,on time,2775.88,cash,55300,9630,707935,1,820.9
3680678403,57537308,2023-03-31,2023-03-31 0:33:37,2023-03-31 00:34:37,on time,3346.47,upi,7068,7343,313754,3,136.6
3681781563,4940671,2023-11-18,2023-11-18 10:35:31,2023-11-18 10:33:31,on time,3471.7,wallet,41664,8544,112390,3,877.98
3682284811,96009692,2024-07-18,2024-07-18 21:13:10,2024-07-18 21:10:10,on time,4471.32,upi,10177,6603,848226,1,209.59
3682471195,90856813,2023-12-06,2023-12-06 4:30:47,2023-12-06 04:44:47,slightly delayed,2138.69,upi,94268,2934,953175,2,225.21
3682639473,99301505,2023-11-21,2023-11-22 0:03:53,2023-11-21 23:59:53,on time,2777.46,wallet,98463,6740,654297,1,13.25
3684167813,46563355,2024-09-13,2024-09-13 8:33:52,2024-09-13 08:31:52,on time,1409.35,cash,82021,3491,354409,1,325.08
3687581971,81932548,2024-10-05,2024-10-05 14:15:42,2024-10-05 14:28:42,slightly delayed,1046.51,cash,63325,4323,739448,2,755.66
3687593721,61121421,2023-05-16,2023-05-16 22:40:38,2023-05-16 22:49:38,slightly delayed,3344.72,wallet,22476,5775,990993,1,263.7
3690872026,1152215,2023-07-09,2023-07-09 8:21:37,2023-07-09 08:26:37,on time,1203.31,cash,56377,3233,951463,3,787.4
3691199770,30788486,2024-05-13,2024-05-13 5:37:17,2024-05-13 05:40:17,on time,2896.79,wallet,72299,6161,564692,1,215.65
3692405872,41878908,2023-07-31,2023-07-31 12:27:00,2023-07-31 12:28:00,on time,941.19,wallet,36429,5834,661577,3,720.95
3695589383,91868185,2024-01-13,2024-01-13 1:33:18,2024-01-13 01:28:18,on time,1372.1,upi,6351,3457,41853,2,910.44
3697060283,57642258,2024-08-25,2024-08-25 1:21:57,2024-08-25 01:26:57,on time,786.85,upi,73189,7959,949818,2,483.05
3697242439,99361865,2024-10-15,2024-10-15 12:47:13,2024-10-15 12:46:13,on time,2179.49,cash,67408,4528,897083,2,972.69
3700795655,47515046,2023-06-10,2023-06-10 18:47:56,2023-06-10 18:46:56,on time,704.1,card,72145,9435,153019,3,947.95
3705985582,34897081,2023-08-19,2023-08-19 23:35:01,2023-08-19 23:36:01,on time,1623.7,wallet,64445,775,473647,3,43.05
3712789789,20634789,2024-02-02,2024-02-02 20:03:03,2024-02-02 20:05:03,on time,2294.43,wallet,67269,2443,455755,2,44.09
3717458742,18113428,2023-08-28,2023-08-27 23:58:12,2023-08-28 00:04:12,slightly delayed,509.11,cash,97637,5744,56589,2,517.77
3717703595,88965399,2023-04-24,2023-04-24 21:52:02,2023-04-24 21:51:02,on time,1756.7,card,8041,7309,500633,3,154.5
3719294769,64316806,2024-08-27,2024-08-27 17:09:31,2024-08-27 17:14:31,on time,951.43,upi,918,4799,784827,1,274.25
3722869004,66140659,2023-07-20,2023-07-20 5:53:36,2023-07-20 05:55:36,on time,3268.53,upi,80036,406,337168,3,545.49
3727289407,10225164,2024-06-17,2024-06-17 12:31:04,2024-06-17 12:28:04,on time,616.45,wallet,96404,7064,564692,3,215.65
3727646442,12077371,2023-07-21,2023-07-21 16:18:58,2023-07-21 16:17:58,on time,1105.54,wallet,98620,3999,913428,3,392.22
3729771871,79592021,2023-11-10,2023-11-10 11:00:42,2023-11-10 11:04:42,on time,3905.34,upi,32626,1728,578097,2,267.61
3735186180,98709982,2024-03-16,2024-03-16 15:46:54,2024-03-16 15:48:54,on time,2834.2,upi,55800,2680,120532,1,697.53
3735968672,211163,2023-12-22,2023-12-22 22:43:36,2023-12-22 22:41:36,on time,3555.45,upi,57850,4579,767398,3,22.14
3736611791,6959437,2024-10-05,2024-10-05 8:05:45,2024-10-05 08:01:45,on time,1410.62,card,74097,4071,398340,3,651.93
3739042166,92416428,2024-07-23,2024-07-23 1:02:03,2024-07-23 01:07:03,on time,2089.76,upi,52760,4722,642612,3,517.03
3742575364,42723554,2023-05-08,2023-05-08 17:43:01,2023-05-08 17:45:01,on time,4939.0,wallet,22416,1865,240179,3,90.56
3742662928,63971358,2023-06-03,2023-06-03 7:03:14,2023-06-03 07:00:14,on time,937.34,wallet,75517,3266,397973,2,728.73
3746306403,47625855,2023-07-03,2023-07-03 1:59:54,2023-07-03 02:02:54,on time,2987.17,wallet,24591,7362,890623,1,354.52
3748957111,98088303,2023-04-30,2023-04-30 15:09:49,2023-04-30 15:17:49,slightly delayed,1499.45,wallet,90798,8507,243235,3,109.03
3749174258,38902193,2024-02-13,2024-02-13 7:59:49,2024-02-13 08:10:49,slightly delayed,2618.07,wallet,32618,292,613942,3,545.0
3757871565,9401406,2023-08-10,2023-08-10 7:37:26,2023-08-10 07:32:26,on time,2012.76,upi,59600,3635,847349,2,781.08
3758135932,77007315,2023-08-25,2023-08-25 1:17:39,2023-08-25 01:20:39,on time,1629.06,card,62277,2554,306177,3,769.24
3760880745,8791577,2024-10-13,2024-10-13 22:15:38,2024-10-13 22:23:38,slightly delayed,1342.49,upi,97705,6613,723678,1,675.46
3765179520,43784632,2024-06-23,2024-06-23 5:04:32,2024-06-23 05:27:32,significantly delayed,3700.97,wallet,99605,558,373536,1,494.17
3765873352,48418662,2024-10-16,2024-10-16 16:09:16,2024-10-16 16:13:16,on time,1976.63,upi,8612,2192,365132,3,229.38
3770123374,29415527,2023-11-19,2023-11-19 22:03:06,2023-11-19 22:07:06,on time,1939.04,cash,86645,8947,753354,1,423.56
3771484570,60319216,2023-08-15,2023-08-15 21:03:06,2023-08-15 21:01:06,on time,2809.06,upi,12214,8845,378287,1,332.84
3773745777,67701771,2024-05-02,2024-05-02 14:58:25,2024-05-02 14:58:25,on time,1488.19,card,97135,8100,734789,1,395.82
3773972929,26752630,2023-10-19,2023-10-19 11:35:42,2023-10-19 11:34:42,on time,297.68,card,42110,263,669378,1,212.14
3775683944,57217288,2024-07-31,2024-07-31 21:08:35,2024-07-31 21:13:35,on time,3297.69,upi,43490,8284,741341,3,923.84
3776678112,34655710,2023-12-09,2023-12-09 22:43:33,2023-12-09 22:59:33,significantly delayed,2429.82,cash,48559,3210,14145,1,630.84
3777009463,25829710,2024-09-01,2024-09-01 8:24:47,2024-09-01 08:23:47,on time,264.89,wallet,36810,7493,491314,1,973.44
3779230503,46699982,2023-07-11,2023-07-11 5:30:38,2023-07-11 05:29:38,on time,2781.39,card,52785,1580,82484,3,914.88
3781134163,61320989,2024-02-03,2024-02-03 3:01:21,2024-02-03 03:09:21,slightly delayed,3121.4,upi,89523,4334,491521,2,556.35
3792751421,2414265,2024-08-11,2024-08-11 20:27:30,2024-08-11 20:22:30,on time,2090.0,upi,8803,3450,914071,2,296.94
3792912325,39153585,2024-06-03,2024-06-03 20:07:50,2024-06-03 20:04:50,on time,2026.4,wallet,82865,774,36412,3,397.68
3793875046,17675915,2024-01-30,2024-01-30 8:30:22,2024-01-30 08:33:22,on time,913.2,wallet,14372,5133,589812,2,163.03
3793977529,21425168,2023-09-02,2023-09-02 19:22:26,2023-09-02 19:22:26,on time,2835.92,upi,52853,4439,256051,3,400.92
3797679856,11562458,2023-12-10,2023-12-10 5:27:46,2023-12-10 05:27:46,on time,4441.0,cash,81944,7414,118820,2,12.32
3797871396,5712468,2023-12-19,2023-12-19 2:26:29,2023-12-19 02:31:29,on time,2792.89,upi,59554,9116,140154,1,171.2
3798769654,75913572,2024-09-28,2024-09-28 12:42:14,2024-09-28 12:38:14,on time,371.29,cash,96996,3873,324809,1,608.0
3801240688,18256339,2024-08-26,2024-08-26 1:02:08,2024-08-26 01:02:08,on time,1441.45,card,82311,123,313754,3,136.6
3802671506,55028958,2023-07-30,2023-07-30 8:04:28,2023-07-30 08:04:28,on time,4557.7,wallet,38523,7462,876139,2,415.75
3804024939,91566278,2024-01-27,2024-01-27 21:31:51,2024-01-27 21:32:51,on time,2791.42,card,17974,4280,57405,2,607.67
3806545110,1200365,2024-08-17,2024-08-17 12:06:42,2024-08-17 12:07:42,on time,1150.34,card,52602,2823,760828,3,563.45
3808010352,23126356,2024-02-17,2024-02-17 2:42:10,2024-02-17 02:40:10,on time,2359.74,wallet,50711,7198,448752,2,160.07
3808358945,78014505,2023-08-26,2023-08-26 3:17:53,2023-08-26 03:26:53,slightly delayed,2926.42,wallet,14986,2764,257719,2,281.73
3810280204,84361534,2023-10-26,2023-10-26 18:06:28,2023-10-26 18:10:28,on time,2956.37,wallet,70290,480,880510,3,951.43
3811318591,64940409,2023-07-07,2023-07-07 13:10:03,2023-07-07 13:08:03,on time,1563.3,upi,44363,3520,585299,1,799.46
3812396179,24496983,2023-07-22,2023-07-22 8:46:43,2023-07-22 08:41:43,on time,1445.54,card,54016,4693,114414,3,832.06
3813047994,60275891,2023-12-20,2023-12-20 0:11:10,2023-12-20 00:07:10,on time,3494.17,cash,90983,9062,18035,2,968.94
3816542830,81822935,2023-08-18,2023-08-18 15:04:14,2023-08-18 15:00:14,on time,3294.67,upi,38895,3724,942001,3,671.55
3817617199,29525287,2024-08-28,2024-08-28 0:33:42,2024-08-28 01:00:42,significantly delayed,2583.68,upi,37598,3597,712003,1,671.68
3823949592,1683786,2023-04-13,2023-04-13 23:21:51,2023-04-13 23:16:51,on time,2722.55,wallet,28356,3138,39154,2,946.86
3825468344,81337068,2023-04-09,2023-04-09 8:19:44,2023-04-09 08:21:44,on time,1220.63,upi,35824,2100,425341,3,486.28
3829990099,60379302,2024-02-05,2024-02-05 18:49:30,2024-02-05 18:45:30,on time,2064.98,cash,51048,124,435929,3,856.89
3830844750,23996221,2023-08-06,2023-08-06 16:07:31,2023-08-06 16:04:31,on time,1663.27,upi,95930,3176,487065,3,374.68
3833878150,644189,2024-06-23,2024-06-23 19:07:35,2024-06-23 19:33:35,significantly delayed,3376.0,cash,27906,315,140154,1,171.2
3834705841,54375571,2023-09-09,2023-09-09 7:38:51,2023-09-09 08:01:51,significantly delayed,1440.56,card,78388,7102,432617,1,863.18
3835886077,8384106,2023-11-19,2023-11-19 17:51:59,2023-11-19 17:49:59,on time,796.88,card,58336,9564,839170,2,481.63
3836073957,54952806,2023-07-16,2023-07-16 18:37:15,2023-07-16 18:44:15,slightly delayed,1264.91,card,70427,4458,455755,2,44.09
3840910839,77869660,2023-09-10,2023-09-10 20:11:37,2023-09-10 20:24:37,slightly delayed,1732.44,wallet,90827,7541,592784,1,280.35
3842442278,89223620,2024-10-27,2024-10-27 3:01:39,2024-10-27 02:57:39,on time,4144.84,card,34292,7156,567671,1,418.48
3843689992,3730316,2024-10-13,2024-10-13 14:06:50,2024-10-13 14:09:50,on time,2378.76,upi,11827,8575,36412,2,397.68
3844380421,6344345,2023-10-19,2023-10-19 13:05:22,2023-10-19 13:01:22,on time,1515.54,wallet,52805,8571,131937,3,287.81
3845481278,63870636,2023-07-05,2023-07-05 6:14:10,2023-07-05 06:15:10,on time,3988.77,card,76640,881,487931,3,709.08
3849003596,60300263,2023-10-07,2023-10-07 17:31:57,2023-10-07 17:57:57,significantly delayed,2568.24,card,32753,3531,677169,3,261.03
3850018395,57674875,2023-06-09,2023-06-09 20:45:07,2023-06-09 21:00:07,slightly delayed,1228.6,wallet,42851,9857,77308,2,223.27
3850416839,57081917,2024-07-01,2024-07-01 2:23:28,2024-07-01 02:36:28,slightly delayed,5490.94,upi,32659,8131,697683,3,123.74
3851744248,61763552,2023-04-30,2023-04-30 8:37:50,2023-04-30 08:42:50,on time,3985.16,wallet,82050,9945,734789,1,395.82
3854394048,89531595,2023-10-15,2023-10-15 20:44:09,2023-10-15 20:40:09,on time,2081.91,wallet,83316,3107,300159,2,44.35
3855709201,13651980,2024-04-23,2024-04-23 22:36:51,2024-04-23 22:51:51,slightly delayed,1013.9,upi,78393,905,820973,3,114.52
3856301920,63339001,2024-07-05,2024-07-05 4:19:34,2024-07-05 04:37:34,significantly delayed,796.36,wallet,57805,9475,4452,1,169.88
3857021231,91973128,2023-09-28,2023-09-28 20:06:57,2023-09-28 20:08:57,on time,3536.94,wallet,8994,9102,561860,2,874.78
3858907413,89910157,2023-07-27,2023-07-27 18:45:30,2023-07-27 18:45:30,on time,3427.43,cash,29907,6852,51036,1,931.61
